0,36,1,66000,3600
0,37,0,67000,3700
0,38,1,68000,3800
0,39,0,69000,3900
0,40,1,68000,4000
0,25,0,56000,2600
0,26,1,57000,2700
0,27,0,58000,2800
0,28,1,59000,2900
0,29,0,60000,3000
0,30,1,61000,3100
0,31,0,62000,3200
0,32,1,63000,3300
0,33,0,64000,3400
0,34,1,65000,3500
0,35,0,66000,3600
0,36,1,67000,3700
0,37,0,68000,3800
0,38,1,69000,3900
0,39,0,68000,4000
0,40,1,69000,4100
0,25,0,57000,2700
0,26,1,58000,2800
0,27,0,59000,2900
0,28,1,60000,3000
0,29,0,61000,3100
0,30,1,62000,3200
0,31,0,63000,3300
0,32,1,64000,3400
0,33,0,65000,3500
0,34,1,66000,3600
0,35,0,67000,3700
0,36,1,68000,3800
0,37,0,69000,3900
0,38,1,68000,4000
0,39,0,69000,4100
0,40,1,70000,4200
0,25,0,58000,2800
0,26,1,59000,2900
0,27,0,60000,3000
0,28,1,61000,3100
0,29,0,62000,3200
0,30,1,63000,3300
0,31,0,64000,3400
0,32,1,65000,3500
0,33,0,66000,3600
0,34,1,67000,3700
0,35,0,68000,3800
0,36,1,69000,3900
0,37,0,68000,4000
0,38,1,69000,4100
0,39,0,70000,4200
0,40,1,71000,4300
0,25,0,59000,2900
0,26,1,60000,3000
0,27,0,61000,3100
0,28,1,62000,3200
0,29,0,63000,3300
0,30,1,64000,3400
0,31,0,65000,3500
0,32,1,66000,3600
0,33,0,67000,3700
0,34,1,68000,3800
0,35,0,69000,3900
0,36,1,70000,4000
0,37,0,68000,4100
0,38,1,69000,4200
0,39,0,70000,4300
0,40,1,71000,4400
0,25,0,60000,3000
0,26,1,61000,3100
0,27,0,62000,3200
0,28,1,63000,3300
0,29,0,64000,3400
0,30,1,65000,3500
0,31,0,66000,3600
0,32,1,67000,3700
1,25,0,48000,2500
1,26,1,52000,2700
1,27,0,53000,2800
1,28,1,55000,2900
1,29,0,56000,3000
1,30,1,57000,3100
1,31,0,58000,3200
1,32,1,59000,3300
1,33,0,60000,3400
1,34,1,61000,3500
1,35,0,62000,3600
1,36,1,63000,3700
1,37,0,64000,3800
1,38,1,65000,3900
1,39,0,66000,4000
1,40,1,67000,4100
1,25,0,49000,2600
1,26,1,53000,2800
1,27,0,54000,2900
1,28,1,56000,3000
1,29,0,57000,3100
1,30,1,58000,3200
1,31,0,59000,3300
1,32,1,60000,3400
1,33,0,61000,3500
1,34,1,62000,3600
1,35,0,63000,3700
1,36,1,64000,3800
1,37,0,65000,3900
1,38,1,66000,4000
1,39,0,67000,4100
1,40,1,68000,4200
1,25,0,50000,2700
1,26,1,54000,2900
1,27,0,55000,3000
1,28,1,57000,3100
1,29,0,58000,3200
1,30,1,59000,3300
1,31,0,60000,3400
1,32,1,61000,3500
1,33,0,62000,3600
1,34,1,63000,3700
1,35,0,64000,3800
1,36,1,65000,3900
1,37,0,66000,4000
1,38,1,67000,4100
1,39,0,68000,4200
1,40,1,69000,4300
1,25,0,51000,2800
1,26,1,55000,3000
1,27,0,56000,3100
1,28,1,58000,3200
1,29,0,59000,3300
1,30,1,60000,3400
1,31,0,61000,3500
1,32,1,62000,3600
1,33,0,63000,3700
1,34,1,64000,3800
1,35,0,65000,3900
1,36,1,66000,4000
1,37,0,67000,4100
1,38,1,68000,4200
1,39,0,69000,4300
1,40,1,70000,4400
1,25,0,52000,2900
1,26,1,56000,3100
1,27,0,57000,3200
1,28,1,59000,3300
1,29,0,60000,3400
1,30,1,61000,3500
1,31,0,62000,3600
1,32,1,63000,3700
1,33,0,64000,3800
1,34,1,65000,3900
1,35,0,66000,4000
1,36,1,67000,4100
1,37,0,68000,4200
1,38,1,69000,4300
1,39,0,70000,4400
1,40,1,71000,4500
1,25,0,53000,3000
1,26,1,57000,3200
1,27,0,58000,3300
1,28,1,60000,3400
1,29,0,61000,3500
1,30,1,62000,3600
1,31,0,63000,3700
1,32,1,64000,3800
1,33,0,65000,3900
1,34,1,66000,4000
1,35,0,67000,4100
1,36,1,68000,4200
1,37,0,69000,4300
1,38,1,70000,4400
1,39,0,71000,4500
1,40,1,72000,4600
1,25,0,54000,3100
1,26,1,58000,3300
1,27,0,59000,3400
1,28,1,61000,3500
1,29,0,62000,3600
1,30,1,63000,3700
1,31,0,64000,3800
1,32,1,65000,3900
1,33,0,66000,4000
1,34,1,67000,4100
1,35,0,68000,4200
1,36,1,69000,4300
1,37,0,70000,4400
1,38,1,71000,4500
1,39,0,72000,4600
1,40,1,73000,4700
1,25,0,55000,3200
1,26,1,59000,3400
1,27,0,60000,3500
1,28,1,62000,3600
1,29,0,63000,3700
1,30,1,64000,3800
1,31,0,65000,3900
1,32,1,66000,4000
1,33,0,67000,4100
1,34,1,68000,4200
1,35,0,69000,4300
1,36,1,70000,4400
1,37,0,71000,4500
1,38,1,72000,4600
1,39,0,73000,4700
1,40,1,74000,4800
1,25,0,56000,3300
1,26,1,60000,3500
1,27,0,61000,3600
1,28,1,63000,3700
1,29,0,64000,3800
1,30,1,65000,3900
1,31,0,66000,4000
1,32,1,67000,4100
1,33,0,68000,4200
1,34,1,69000,4300
1,35,0,70000,4400
1,36,1,71000,4500
1,37,0,72000,4600
1,38,1,73000,4700
1,39,0,74000,4800
1,40,1,75000,4900
1,25,0,57000,3400
1,26,1,61000,3600
1,27,0,62000,3700
1,28,1,64000,3800
1,29,0,65000,3900
1,30,1,66000,4000
1,31,0,67000,4100
1,32,1,68000,4200
1,33,0,69000,4300
1,34,1,70000,4400
1,35,0,71000,4500
1,36,1,72000,4600
1,37,0,73000,4700
1,38,1,74000,4800
1,39,0,75000,4900
1,40,1,74000,5000
1,25,0,58000,3500
1,26,1,62000,3700
1,27,0,63000,3800
1,28,1,65000,3900
1,29,0,66000,4000
1,30,1,67000,4100
1,31,0,68000,4200
1,32,1,69000,4300
0,30,0,50000,3000
0,31,1,52000,3100
0,32,0,54000,3200
0,33,1,56000,3300
0,34,0,58000,3400
0,35,1,60000,3500
0,36,0,62000,3600
0,30,1,53000,3100
0,31,0,55000,3200
0,32,1,57000,3300
0,33,0,59000,3400
0,34,1,61000,3500
0,35,0,63000,3600
0,36,1,65000,3700
0,30,0,54000,3200
0,31,1,56000,3300
0,32,0,58000,3400
0,33,1,60000,3500
0,34,0,62000,3600
0,35,1,64000,3700
0,36,0,66000,3800
0,30,1,55000,3300
0,31,0,57000,3400
0,32,1,59000,3500
0,33,0,61000,3600
0,34,1,63000,3700
0,35,0,65000,3800
0,36,1,67000,3900
0,30,0,56000,3400
0,31,1,58000,3500
0,32,0,60000,3600
0,33,1,62000,3700
0,34,0,64000,3800
0,35,1,66000,3900
0,36,0,68000,4000
0,30,1,57000,3500
0,31,0,59000,3600
0,32,1,61000,3700
0,33,0,63000,3800
0,34,1,65000,3900
0,35,0,67000,4000
0,36,1,69000,4100
0,30,0,58000,3600
0,31,1,60000,3700
0,32,0,62000,3800
0,33,1,64000,3900
0,34,0,66000,4000
0,35,1,68000,4100
0,36,0,70000,4200
0,30,1,59000,3700
0,31,0,61000,3800
0,32,1,63000,3900
0,33,0,65000,4000
0,34,1,67000,4100
0,35,0,69000,4200
0,36,1,71000,4300
0,30,0,60000,3800
0,31,1,62000,3900
0,32,0,64000,4000
0,33,1,66000,4100
0,34,0,68000,4200
0,35,1,70000,4300
0,36,0,72000,4400
0,30,1,61000,3900
0,31,0,63000,4000
0,32,1,65000,4100
0,33,0,67000,4200
0,34,1,69000,4300
0,35,0,71000,4400
0,36,1,73000,4500
0,30,0,62000,4000
0,31,1,64000,4100
0,32,0,66000,4200
0,33,1,68000,4300
0,34,0,70000,4400
0,35,1,72000,4500
0,36,0,74000,4600
0,30,1,63000,4100
0,31,0,65000,4200
0,32,1,67000,4300
0,33,0,69000,4400
0,34,1,71000,4500
0,35,0,73000,4600
0,36,1,75000,4700
0,30,0,64000,4200
0,31,1,66000,4300
0,32,0,68000,4400
0,33,1,70000,4500
0,34,0,72000,4600
0,35,1,74000,4700
0,36,0,75000,4800
0,30,1,65000,4300
0,31,0,67000,4400
0,32,1,69000,4500
0,33,0,71000,4600
0,34,1,73000,4700
0,35,0,75000,4800
0,36,1,74000,4900
0,30,0,66000,4400
0,31,1,68000,4500
0,32,0,70000,4600
0,33,1,72000,4700
0,34,0,74000,4800
0,35,1,75000,4900
0,36,0,74000,5000
0,30,1,67000,4500
0,31,0,69000,4600
0,32,1,71000,4700
0,33,0,73000,4800
0,34,1,75000,4900
0,35,0,74000,5000
0,36,1,75000,5100
0,30,0,68000,4600
0,31,1,70000,4700
0,32,0,72000,4800
0,33,1,74000,4900
0,34,0,75000,5000
0,35,1,74000,5100
0,36,0,75000,5200
0,30,1,69000,4700
0,31,0,71000,4800
0,32,1,73000,4900
0,33,0,75000,5000
0,34,1,74000,5100
0,35,0,75000,5200
0,36,1,75000,5300
1,30,0,32000,2000
1,31,1,34000,2100
1,32,0,36000,2200
1,33,1,38000,2300
1,34,0,40000,2400
1,35,1,42000,2500
1,36,0,44000,2600
1,30,1,33000,2100
1,31,0,35000,2200
1,32,1,37000,2300
1,33,0,39000,2400
1,34,1,41000,2500
1,35,0,43000,2600
1,36,1,45000,2700
1,30,0,34000,2200
1,31,1,36000,2300
1,32,0,38000,2400
1,33,1,40000,2500
1,34,0,42000,2600
1,35,1,44000,2700
1,36,0,46000,2800
1,30,1,35000,2300
1,31,0,37000,2400
1,32,1,39000,2500
1,33,0,41000,2600
1,34,1,43000,2700
1,35,0,45000,2800
1,36,1,47000,2900
1,30,0,36000,2400
1,31,1,38000,2500
1,32,0,40000,2600
1,33,1,42000,2700
1,34,0,44000,2800
1,35,1,46000,2900
1,36,0,48000,3000
1,30,1,37000,2500
1,31,0,39000,2600
1,32,1,41000,2700
1,33,0,43000,2800
1,34,1,45000,2900
1,35,0,47000,3000
1,36,1,49000,3100
1,30,0,38000,2600
1,31,1,40000,2700
1,32,0,42000,2800
1,33,1,44000,2900
1,34,0,46000,3000
1,35,1,48000,3100
1,36,0,50000,3200
1,30,1,39000,2700
1,31,0,41000,2800
1,32,1,43000,2900
1,33,0,45000,3000
1,34,1,47000,3100
1,35,0,49000,3200
1,36,1,51000,3300
1,30,0,40000,2800
1,31,1,42000,2900
1,32,0,44000,3000
1,33,1,46000,3100
1,34,0,48000,3200
1,35,1,50000,3300
1,36,0,52000,3400
1,30,1,41000,2900
1,31,0,43000,3000
1,32,1,45000,3100
1,33,0,47000,3200
1,34,1,49000,3300
1,35,0,51000,3400
1,36,1,53000,3500
1,30,0,42000,3000
1,31,1,44000,3100
1,32,0,46000,3200
1,33,1,48000,3300
1,34,0,50000,3400
1,35,1,52000,3500
1,36,0,54000,3600
1,30,1,43000,3100
1,31,0,45000,3200
1,32,1,47000,3300
1,33,0,49000,3400
1,34,1,51000,3500
1,35,0,53000,3600
1,36,1,55000,3700
1,30,0,44000,3200
1,31,1,46000,3300
1,32,0,48000,3400
1,33,1,50000,3500
1,34,0,52000,3600
1,35,1,54000,3700
1,36,0,56000,3800
1,30,1,45000,3300
1,31,0,47000,3400
1,32,1,49000,3500
1,33,0,51000,3600
1,34,1,53000,3700
1,35,0,55000,3800
1,36,1,57000,3900
1,30,0,46000,3400
1,31,1,48000,3500
1,32,0,50000,3600
1,33,1,52000,3700
1,34,0,54000,3800
1,35,1,56000,3900
1,36,0,58000,4000
1,30,1,47000,3500
1,31,0,49000,3600
1,32,1,51000,3700
1,33,0,53000,3800
1,34,1,55000,3900
1,35,0,57000,4000
1,36,1,59000,4100
1,30,0,48000,3600
1,31,1,50000,3700
1,32,0,52000,3800
1,33,1,54000,3900
1,34,0,56000,4000
1,35,1,58000,4100
1,36,0,60000,4200
0,24,0,21000,1500
1,28,1,25000,2000
0,32,0,28000,2500
1,36,1,32000,3000
0,40,0,35000,3500
1,44,1,37000,4000
0,48,0,41000,4500
1,52,1,43000,5000
0,56,0,47000,5500
1,60,1,49000,6000
0,64,0,53000,6500
1,68,1,55000,7000
0,72,0,59000,7500
1,76,1,61000,8000
0,80,0,65000,8500
1,84,1,67000,9000
0,22,0,22000,1600
1,27,1,27000,2100
0,31,0,29000,2600
1,35,1,31000,3100
0,39,0,34000,3600
1,43,1,36000,4100
0,47,0,39000,4600
1,51,1,41000,5100
0,55,0,44000,5600
1,59,1,46000,6100
0,63,0,49000,6600
1,67,1,51000,7100
0,71,0,54000,7600
1,75,1,56000,8100
0,79,0,58000,8600
1,83,1,60000,9100
0,25,0,23000,1700
1,29,1,27000,2200
0,33,0,30000,2700
1,37,1,32000,3200
0,41,0,35000,3700
1,45,1,37000,4200
0,49,0,40000,4700
1,53,1,42000,5200
0,57,0,45000,5700
1,61,1,47000,6200
0,65,0,50000,6700
1,69,1,52000,7200
0,73,0,55000,7700
1,77,1,57000,8200
0,81,0,59000,8700
1,85,1,61000,9200
0,21,0,24000,1800
1,26,1,28000,2300
0,30,0,31000,2800
1,34,1,33000,3300
0,38,0,36000,3800
1,42,1,38000,4300
0,46,0,41000,4800
1,50,1,43000,5300
0,54,0,46000,5800
1,58,1,48000,6300
0,62,0,51000,6800
1,66,1,53000,7300
0,70,0,56000,7800
1,74,1,58000,8300
0,78,0,60000,8800
1,82,1,62000,9300
0,23,0,25000,1900
1,28,1,29000,2400
0,32,0,32000,2900
1,37,1,34000,3400
0,41,0,37000,3900
1,45,1,39000,4400
0,49,0,42000,4900
1,53,1,44000,5400
0,57,0,47000,5900
1,61,1,49000,6400
0,65,0,52000,6900
1,69,1,54000,7400
0,73,0,57000,7900
1,77,1,59000,8400
0,81,0,61000,8900
1,85,1,63000,9400
1,22,0,22000,1700
0,26,1,27000,2100
1,31,0,29000,2600
0,35,1,31000,3100
1,40,0,34000,3600
0,44,1,36000,4100
1,48,0,39000,4600
0,52,1,41000,5100
1,57,0,43000,5600
0,62,1,46000,6100
1,67,0,49000,6600
0,72,1,51000,7100
1,77,0,53000,7600
0,82,1,55000,8100
1,25,0,23000,1800
0,30,1,28000,2300
1,34,0,30000,2800
0,39,1,32000,3300
1,43,0,35000,3800
0,48,1,37000,4300
1,53,0,40000,4800
0,58,1,42000,5300
1,63,0,44000,5800
0,68,1,47000,6300
1,73,0,49000,6800
0,78,1,51000,7300
1,83,0,53000,7800
0,24,0,24000,1900
1,29,1,29000,2400
0,34,0,32000,2900
1,39,1,34000,3400
0,44,0,37000,3900
1,49,1,39000,4400
0,54,0,42000,4900
1,59,1,44000,5400
0,64,0,47000,5900
1,69,1,49000,6400
0,74,0,51000,6900
1,79,1,53000,7400
0,84,0,55000,7900
1,21,1,25000,2000
0,27,0,28000,2500
1,32,1,30000,3000
0,37,0,32000,3500
1,42,1,34000,4000
0,47,0,36000,4500
1,52,1,38000,5000
0,57,0,40000,5500
1,62,1,42000,6000
0,67,0,44000,6500
1,72,1,46000,7000
0,77,0,48000,7500
1,82,1,50000,8000
0,23,0,25000,1900
1,28,1,29000,2400
0,33,0,32000,2900
1,38,1,34000,3400
0,43,0,37000,3900
1,48,1,39000,4400
0,53,0,42000,4900
1,58,1,44000,5400
0,63,0,47000,5900
1,68,1,49000,6400
0,73,0,51000,6900
1,78,1,53000,7400
0,83,0,55000,7900
1,21,1,26000,2000
0,26,0,29000,2500
1,31,1,32000,3000
0,36,0,34000,3500
1,41,1,36000,4000
0,46,0,38000,4500
1,51,1,40000,5000
0,56,0,42000,5500
1,61,1,44000,6000
0,66,0,46000,6500
1,71,1,48000,7000
0,76,0,50000,7500
1,81,1,52000,8000
0,22,0,27000,1800
1,27,1,30000,2300
0,32,0,32000,2800
1,37,1,34000,3300
0,42,0,36000,3800
1,47,1,38000,4300
0,52,0,40000,4800
1,57,1,42000,5300
0,62,0,44000,5800
1,67,1,46000,6300
0,72,0,48000,6800
1,77,1,50000,7300
0,82,0,52000,7800
1,26,0,27000,2100
0,31,1,29000,2600
1,36,0,31000,3100
0,41,1,33000,3600
1,46,0,35000,4100
0,51,1,37000,4600
1,56,0,39000,5100
0,61,1,41000,5600
1,66,0,43000,6100
0,71,1,45000,6600
1,76,0,47000,7100
0,25,1,28000,2200
1,30,0,30000,2700
0,35,1,32000,3200
1,40,0,34000,3700
0,45,1,36000,4200
1,50,0,38000,4700
0,55,1,40000,5200
1,60,0,42000,5700
0,65,1,44000,6200
1,70,0,46000,6700
0,75,1,48000,7200
1,80,0,50000,7700
0,27,1,29000,2300
1,32,0,31000,2800
0,37,1,33000,3300
1,42,0,35000,3800
0,47,1,37000,4300
1,52,0,39000,4800
0,57,1,41000,5300
1,62,0,43000,5800
0,67,1,45000,6300
1,72,0,47000,6800
0,77,1,49000,7300
1,26,0,28000,2200
0,31,1,30000,2700
1,36,0,32000,3200
0,41,1,34000,3700
1,46,0,36000,4200
0,51,1,38000,4700
1,56,0,40000,5200
0,61,1,42000,5700
1,66,0,44000,6200
0,71,1,46000,6700
1,76,0,48000,7200
0,25,1,29000,2300
1,30,0,31000,2800
0,35,1,33000,3300
1,40,0,35000,3800
0,45,1,37000,4300
1,50,0,39000,4800
0,55,1,41000,5300
1,60,0,43000,5800
0,65,1,45000,6300
1,70,0,47000,6800
0,75,1,49000,7300
1,80,0,50000,7800
0,26,1,30000,2400
1,31,0,32000,2900
0,36,1,34000,3400
1,41,0,36000,3900
0,46,1,38000,4400
1,51,0,40000,4900
0,56,1,42000,5400
1,61,0,44000,5900
0,66,1,46000,6400
1,71,0,48000,6900
0,76,1,50000,7400
1,27,0,31000,2500
0,32,1,33000,3000
1,37,0,35000,3500
0,42,1,37000,4000
1,47,0,39000,4500
0,52,1,41000,5000
1,57,0,43000,5500
0,62,1,45000,6000
1,67,0,47000,6500
0,72,1,49000,7000
1,77,0,51000,7500
0,28,1,32000,2600
1,33,0,34000,3100
0,38,1,36000,3600
1,43,0,38000,4100
0,48,1,40000,4600
1,53,0,42000,5100
0,58,1,44000,5600
1,63,0,46000,6100
0,68,1,48000,6600
1,73,0,50000,7100
0,78,1,52000,7600
